return_1y,return_3y,return_5y,return_10y,beta,sharpe,alpha,scheme_code,scheme_name,category
0.053406695137162785,0.18938159957969747,0.16883252369567536,0.17349696018946403,0.9594204571119997,0.7763226434063278,0.09864570754797924,119178,Tata Mid Cap Fund,Equity Scheme - Mid Cap Fund
0.09115638570944262,0.23638528506656797,0.1980731690313493,,1.0377772813288193,0.967546079926146,0.1390016175561377,142110,Mahindra Manulife Mid Cap Fund,Equity Scheme - Mid Cap Fund
0.08962237899043601,0.21045736333948506,,,0.9212006984726364,0.9113040167558926,0.11716041420818452,150212,Baroda BNP Paribas Mid Cap Fund,Equity Scheme - Mid Cap Fund
0.06716626586879926,0.2046293904307015,,,0.9864378472941556,0.8168010849766408,0.11300086786468092,150404,BANDHAN MIDCAP FUND,Equity Scheme - Mid Cap Fund
0.06971201588877851,0.1950235159414282,0.17478407777959948,,1.0220864120968187,0.7639023842883395,0.1041448849154375,148073,Union Midcap Fund,Equity Scheme - Mid Cap Fund
0.0635242424901572,0.2372586288709917,0.16813934042454304,,1.0874299443066844,0.9195142583829079,0.14070678120271962,148733,ITI Mid Cap Fund,Equity Scheme - Mid Cap Fund
,,,,0.9304858930826183,-0.3011391886805684,0.07729980270498717,153728,Bank of India Mid Cap Fund,Equity Scheme - Mid Cap Fund
-0.04669109049809028,0.1155358100135584,0.11426706153833499,0.14954711586423275,1.0698027789389761,0.3272603658820106,0.04135111070017093,118872,Taurus Mid Cap Fund,Equity Scheme - Mid Cap Fund
-0.0025266862978247095,0.17994560377408342,0.1964614482163971,0.16290782003645732,0.9563220274436681,0.7698002596264677,0.0889156480058379,118650,Nippon India Multi Cap Fund,Equity Scheme - Multi Cap Fund
0.053363092218727814,0.21331670498107358,,,1.034572107203371,0.8881306599037952,0.11826120719930583,149185,Kotak Multicap Fund,Equity Scheme - Multi Cap Fund
0.05212283104505988,0.19120604954933262,0.16631705300347255,0.15961066641288135,0.9191027207253551,0.8802720784570379,0.09835882962215295,120599,ICICI Prudential Multicap Fund,Equity Scheme - Multi Cap Fund
0.0617593971224053,0.19945610279245907,0.17196433427128044,,1.0636912189368037,0.7913629967606404,0.10678369753911751,141226,Mahindra Manulife Multi Cap Fund,Equity Scheme - Multi Cap Fund
0.05652180814756402,0.2148011451626921,,,1.0478069365143394,0.8887585561809282,0.11949465361443205,151290,HSBC Multi Cap Fund,Equity Scheme - Multi Cap Fund
0.0427630928609557,,,,1.010640918916604,-0.1828613406296642,0.06305556941464158,152739,Franklin India Multi Cap Fund,Equity Scheme - Multi Cap Fund
0.011642325709561918,,,,0.9757777199055195,0.5439168012494919,0.06680415850413686,151810,Mirae Asset Multicap Fund,Equity Scheme - Multi Cap Fund
0.07594156444554034,0.1341707969668322,,,1.0102532802141007,0.4690158038254849,0.04807169749311878,151232,TATA MULTICAP FUND,Equity Scheme - Multi Cap Fund
0.03354853130670299,,,,1.030069630097018,0.7301952701633502,0.09334358146773092,152094,Edelweiss Multi Cap Fund,Equity Scheme - Multi Cap Fund
0.021156619853292424,0.16801671280995767,0.1563625995313207,0.15250189214912813,0.9778422905307699,0.6699740422745744,0.07908555191670255,119354,Baroda BNP Paribas Multi Cap Fund,Equity Scheme - Multi Cap Fund
0.00878216886220895,0.15663741854639124,,,0.927150193489174,0.6548566576268338,0.06791361496444692,149303,BANDHAN MULTI CAP FUND,Equity Scheme - Multi Cap Fund
-0.009369119093466383,0.15198556734582858,,,0.953920035040889,0.6120659534462454,0.06364449395626162,149669,Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund),Equity Scheme - Multi Cap Fund
0.003674989436861953,,,,0.899684674570719,-0.3118881587424663,0.05518405812303279,153515,UTI Multi Cap Fund,Equity Scheme - Multi Cap Fund
0.07532956685499048,0.17313320198459858,,,0.9892789188122875,0.7076371219869614,0.08294021289782952,150858,Union Multicap Fund,Equity Scheme - Multi Cap Fund
0.0410788749889095,,,,0.9445100025518116,0.46968902397209705,0.07549649037210114,153309,Bajaj Finserv Multi Cap Fund,Equity Scheme - Multi Cap Fund
0.08130530973451333,0.204763087306278,,,1.02143540310881,0.8377843405849704,0.11148071147121387,151443,BANK OF INDIA MULTI CAP FUND,Equity Scheme - Multi Cap Fund
0.05371900826446274,,,,0.9742402000879065,-0.3500321530327661,0.049458788297457604,152815,PGIM India Multi Cap Fund,Equity Scheme - Multi Cap Fund
-0.1083591331269349,,,,0.5895668938547218,-1.493028919926332,-0.11335445837371261,152847,Samco Multi Cap Fund,Equity Scheme - Multi Cap Fund
0.034400553445383064,0.18799783107217993,0.20532184949411492,0.21800128411953001,0.9531193660394184,0.7347745887093732,0.09922992207219739,118778,Nippon India Small Cap Fund,Equity Scheme - Small Cap Fund
-0.017398593523039185,0.14563636992899132,0.16984142293122528,0.1857813201309484,0.8767902037956921,0.5172155714364539,0.0627800002123183,130503,HDFC Small Cap Fund,Equity Scheme - Small Cap Fund
